wavelength,flux
4076.326168279327,239.0823289591962
4077.754206752924,238.75102403332167
4079.182245226521,238.41971910744712
4080.610283700118,238.0884141815726
4082.038322173715,237.75710925569808
4083.4663606473123,237.42580432982356
4084.8943991209094,237.09449940394902
4086.3224375945065,236.7631944780745
4087.7504760681036,236.43188955219998
4089.1785145417007,236.10058462632546
4090.606553015298,235.7692797004509
4092.034591488895,235.4379747745764
4093.462629962492,235.10666984870187
4094.890668436089,234.77536492282735
4096.318706909686,234.44405999695292
4097.746745383283,234.11275507107828
4099.174783856881,233.78145014520365
4100.6028223304775,233.71369914221398
4102.030860804074,234.00673263699602
4103.458899277672,234.29976613177823
4104.886937751269,234.59279962656043
4106.314976224866,234.88583312134247
4107.7430146984625,235.1788666161245
4109.17105317206,235.47190011090672
4110.599091645658,235.76493360568895
4112.027130119254,236.05796710047096
4113.455168592851,236.351000595253
4114.883207066448,236.64403409003523
4116.311245540046,236.93706758481744
4117.739284013643,237.23010107959948
4119.167322487239,237.52313457438152
4120.595360960837,237.81616806916372
4122.023399434434,238.10920156394593
4123.451437908031,238.40223505872797
4124.879476381628,238.69526855351
4126.307514855225,238.9883020482922
4127.735553328823,239.28133554307445
4129.163591802419,239.57436903785646
4130.591630276016,239.8674025326385
4132.019668749614,240.1604360274207
4133.447707223211,240.45346952220294
4134.875745696808,240.74650301698497
4136.3037841704045,241.03953651176698
4137.731822644002,241.33257000654922
4139.1598611176,241.62560350133143
4140.587899591196,241.91863699611346
4142.015938064793,242.2116704908955
4143.44397653839,242.5047039856777
4144.872015011988,242.79773748045992
4146.300053485585,243.09077097524195
4147.728091959181,243.383804470024
4149.156130432779,243.6768379648062
4150.584168906376,243.8031496537086
4152.012207379973,243.68862096812617
4153.44024585357,243.57409228254372
4154.868284327167,243.45956359696117
4156.296322800765,243.34503491137866
4157.724361274361,243.2305062257962
4159.152399747958,243.11597754021375
4160.580438221556,243.00144885463124
4162.008476695153,242.88692016904872
4163.43651516875,242.77239148346627
4164.864553642346,242.6578627978838
4166.292592115944,242.5433341123013
4167.7206305895415,242.42880542671875
4169.148669063138,242.31427674113633
4170.576707536735,242.19974805555387
4172.004746010332,242.08521936997136
4173.43278448393,241.9706906843888
4174.860822957527,241.85616199880636
4176.288861431123,241.74163331322393
4177.716899904721,241.6271046276414
4179.144938378318,241.51257594205887
4180.572976851915,241.39804725647642
4182.001015325512,241.28351857089396
4183.429053799109,241.16898988531145
4184.857092272707,241.05446119972893
4186.285130746303,240.93993251414648
4187.7131692199,240.82540382856402
4189.141207693498,240.7108751429815
4190.569246167095,240.59634645739897
4191.997284640692,240.4818177718165
4193.425323114288,240.36728908623408
4194.853361587886,240.25276040065154
4196.2814000614835,240.13823171506903
4197.70943853508,240.02370302948657
4199.137477008677,239.9091743439041
4200.565515482274,239.8109325042111
4201.993553955872,239.73753132666818
4203.421592429469,239.66413014912533
4204.849630903065,239.59072897158245
4206.277669376663,239.51732779403955
4207.70570785026,239.4439266164966
4209.133746323857,239.37052543895376
4210.561784797454,239.2971242614109
4211.989823271051,239.22372308386798
4213.417861744649,239.15032190632508
4214.845900218245,239.0769207287822
4216.273938691842,239.00351955123932
4217.7019771654395,238.93011837369642
4219.130015639037,238.8567171961535
4220.558054112634,238.78331601861063
4221.98609258623,238.70991484106776
4223.414131059828,238.63651366352485
4224.8421695334255,238.56311248598195
4226.270208007022,238.48971130843907
4227.698246480619,238.4163101308962
4229.126284954216,238.3429089533533
4230.554323427814,238.26950777581038
4231.9823619014105,238.1961065982675
4233.410400375007,238.12270542072463
4234.838438848605,238.04930424318172
4236.266477322202,237.97590306563882
4237.694515795799,237.90250188809594
4239.122554269396,237.82910071055306
4240.550592742993,237.75569953301016
4241.978631216591,237.68229835546725
4243.406669690187,237.60889717792438
4244.834708163784,237.53549600038153
4246.2627466373815,237.4620948228386
4247.690785110979,237.3886936452957
4249.118823584576,237.3152924677528
4250.546862058172,237.20765772536836
4251.97490053177,237.04486133937823
4253.402939005367,236.88206495338812
4254.830977478964,236.7192685673981
4256.259015952561,236.55647218140808
4257.687054426158,236.39367579541798
4259.115092899756,236.23087940942784
4260.5431313733525,236.06808302343782
4261.971169846949,235.9052866374478
4263.399208320547,235.7424902514577
4264.827246794144,235.57969386546756
4266.255285267741,235.41689747947754
4267.6833237413375,235.25410109348752
4269.111362214935,235.09130470749741
4270.539400688533,234.92850832150728
4271.967439162129,234.76571193551726
4273.395477635726,234.60291554952724
4274.8235161093235,234.44011916353713
4276.251554582921,234.277322777547
4277.679593056518,234.11452639155698
4279.107631530114,233.95173000556696
4280.535670003712,233.78893361957685
4281.963708477309,233.62613723358672
4283.391746950906,233.4633408475967
4284.819785424503,233.3005444616067
4286.2478238981,233.13774807561657
4287.675862371698,232.97495168962644
4289.103900845294,232.81215530363642
4290.531939318891,232.64935891764642
4291.959977792489,232.4865625316563
4293.388016266086,232.32376614566616
4294.816054739683,232.16096975967616
4296.2440932132795,231.99817337368614
4297.672131686877,231.835376987696
4299.100170160475,231.6725806017059
4300.528208634071,231.47481680414035
4301.956247107668,231.21748427119823
4303.384285581265,230.96015173825597
4304.812324054863,230.7028192053137
4306.24036252846,230.44548667237157
4307.668401002056,230.18815413942946
4309.096439475654,229.93082160648717
4310.524477949251,229.67348907354489
4311.952516422848,229.41615654060277
4313.380554896445,229.15882400766066
4314.808593370042,228.9014914747184
4316.23663184364,228.6441589417761
4317.664670317236,228.386826408834
4319.092708790833,228.12949387589188
4320.520747264431,227.8721613429496
4321.948785738028,227.6148288100073
4323.376824211625,227.3574962770652
4324.804862685221,227.10016374412308
4326.232901158819,226.84283121118082
4327.660939632417,226.58549867823854
4329.088978106013,226.32816614529642
4330.51701657961,226.0708336123543
4331.945055053207,225.81350107941202
4333.373093526805,225.55616854646973
4334.801132000402,225.29883601352762
4336.229170473998,225.0415034805855
4337.657208947596,224.78417094764325
4339.085247421193,224.52683841470096
4340.51328589479,224.26950588175885
4341.941324368387,224.01217334881673
4343.369362841984,223.75484081587445
4344.797401315582,223.4975082829322
4346.225439789178,223.24017574999004
4347.653478262775,222.98284321704796
4349.081516736373,222.72551068410567
4350.50955520997,222.67821680871307
4351.937593683567,223.00952173458748
4353.365632157163,223.34082666046191
4354.793670630761,223.67213158633655
4356.2217091043585,224.00343651221118
4357.649747577955,224.3347414380856
4359.077786051552,224.66604636396002
4360.505824525149,224.99735128983465
4361.933862998747,225.3286562157093
4363.361901472344,225.6599611415837
4364.78993994594,225.99126606745813
4366.217978419538,226.32257099333276
4367.646016893135,226.6538759192074
4369.074055366732,226.9851808450818
4370.502093840329,227.31648577095623
4371.930132313926,227.64779069683087
4373.358170787524,227.9790956227055
4374.78620926112,228.3104005485799
4376.214247734717,228.64170547445434
4377.6422862083145,228.97301040032897
4379.070324681912,229.3043153262036
4380.498363155509,229.635620252078
4381.926401629105,229.96692517795245
4383.354440102703,230.29823010382708
4384.7824785763005,230.6295350297017
4386.210517049897,230.96083995557615
4387.638555523494,231.29214488145055
4389.066593997091,231.6234498073252
4390.494632470689,231.95475473319982
4391.9226709442855,232.28605965907423
4393.350709417882,232.61736458494866
4394.77874789148,232.9486695108233
4396.206786365077,233.27997443669793
4397.634824838674,233.61127936257233
4399.062863312271,233.94258428844677
4400.490901785868,234.1652035589302
4401.918940259466,234.18034076675033
4403.346978733062,234.19547797457045
4404.775017206659,234.21061518239057
4406.2030556802565,234.22575239021072
4407.631094153854,234.24088959803086
4409.059132627451,234.25602680585098
4410.487171101047,234.2711640136711
4411.915209574645,234.28630122149124
4413.3432480482425,234.30143842931136
4414.771286521839,234.31657563713148
4416.199324995436,234.33171284495162
4417.627363469033,234.34685005277174
4419.055401942631,234.3619872605919
4420.4834404162275,234.377124468412
4421.911478889824,234.39226167623212
4423.339517363422,234.40739888405227
4424.767555837019,234.4225360918724
4426.195594310616,234.43767329969253
4427.6236327842125,234.45281050751265
4429.05167125781,234.4679477153328
4430.479709731408,234.48308492315292
4431.907748205004,234.49822213097303
4433.335786678601,234.51335933879318
4434.7638251521985,234.5284965466133
4436.191863625796,234.54363375443344
4437.619902099393,234.55877096225356
4439.047940572989,234.57390817007368
4440.475979046587,234.58904537789383
4441.904017520184,234.60418258571394
4443.332055993781,234.6193197935341
4444.760094467378,234.6344570013542
4446.188132940975,234.64959420917432
4447.616171414573,234.66473141699447
4449.0442098881695,234.6798686248146
4450.472248361766,234.70586754495534
4451.900286835364,234.75384963766822
4453.328325308961,234.80183173038108
4454.756363782558,234.84981382309394
4456.1844022561545,234.8977959158068
4457.612440729752,234.94577800851968
4459.04047920335,234.99376010123254
4460.468517676946,235.0417421939454
4461.896556150543,235.08972428665825
4463.32459462414,235.1377063793711
4464.752633097738,235.185688472084
4466.180671571335,235.23367056479685
4467.608710044931,235.28165265750968
4469.036748518529,235.32963475022257
4470.464786992126,235.37761684293545
4471.892825465723,235.42559893564828
4473.32086393932,235.47358102836114
4474.748902412917,235.52156312107402
4476.176940886515,235.5695452137869
4477.604979360111,235.61752730649974
4479.033017833708,235.6655093992126
4480.461056307306,235.71349149192548
4481.889094780903,235.76147358463834
4483.3171332545,235.8094556773512
4484.7451717280965,235.85743777006405
4486.173210201694,235.9054198627769
4487.601248675292,235.9534019554898
4489.029287148888,236.00138404820265
4490.457325622485,236.04936614091548
4491.885364096082,236.09734823362837
4493.31340256968,236.14533032634125
4494.741441043277,236.1933124190541
4496.169479516873,236.24129451176694
4497.597517990471,236.28927660447982
4499.025556464068,236.3372586971927
4500.453594937665,236.34840888096716
4501.881633411262,236.28043424962394
4503.309671884859,236.21245961828072
4504.737710358457,236.14448498693747
4506.165748832053,236.07651035559425
4507.59378730565,236.00853572425106
4509.021825779248,235.9405610929078
4510.449864252845,235.87258646156457
4511.877902726442,235.80461183022138
4513.305941200038,235.73663719887819
4514.733979673636,235.66866256753494
4516.1620181472335,235.6006879361917
4517.59005662083,235.5327133048485
4519.018095094427,235.46473867350528
4520.446133568024,235.39676404216203
4521.874172041622,235.3287894108188
4523.302210515219,235.2608147794756
4524.730248988815,235.1928401481324
4526.158287462413,235.12486551678916
4527.58632593601,235.0568908854459
4529.014364409607,234.98891625410272
4530.442402883204,234.92094162275953
4531.870441356801,234.85296699141628
4533.298479830399,234.78499236007303
4534.726518303995,234.71701772872981
4536.154556777592,234.64904309738662
4537.58259525119,234.58106846604338
4539.010633724787,234.51309383470013
4540.438672198384,234.44511920335694
4541.86671067198,234.37714457201375
4543.294749145578,234.3091699406705
4544.7227876191755,234.24119530932725
4546.150826092772,234.17322067798406
4547.578864566369,234.10524604664084
4549.006903039966,234.03727141529762
4550.434941513564,233.98304093578298
4551.8629799871605,233.96019232020544
4553.291018460757,233.9373437046279
4554.719056934355,233.91449508905032
4556.147095407952,233.89164647347278
4557.575133881549,233.86879785789523
4559.003172355146,233.8459492423177
4560.431210828743,233.8231006267401
4561.859249302341,233.80025201116254
4563.287287775937,233.777403395585
4564.715326249534,233.75455478000745
4566.1433647231315,233.7317061644299
4567.571403196729,233.70885754885234
4568.999441670326,233.6860089332748
4570.427480143922,233.66316031769725
4571.85551861752,233.64031170211967
4573.2835570911175,233.61746308654213
4574.711595564714,233.5946144709646
4576.139634038311,233.57176585538704
4577.567672511908,233.54891723980947
4578.995710985506,233.5260686242319
4580.4237494591025,233.50322000865435
4581.851787932699,233.4803713930768
4583.279826406297,233.45752277749926
4584.707864879894,233.4346741619217
4586.135903353491,233.41182554634415
4587.563941827088,233.3889769307666
4588.991980300685,233.36612831518903
4590.420018774283,233.3432796996115
4591.848057247879,233.32043108403394
4593.276095721476,233.2975824684564
4594.7041341950735,233.27473385287882
4596.132172668671,233.25188523730125
4597.560211142268,233.2290366217237
4598.988249615864,233.20618800614616
4600.416288089462,233.17842719111295
4601.844326563059,233.13872772154696
4603.272365036656,233.09902825198097
4604.700403510253,233.05932878241498
4606.12844198385,233.01962931284896
4607.556480457448,232.97992984328295
4608.9845189310445,232.94023037371696
4610.412557404641,232.90053090415097
4611.840595878239,232.86083143458495
4613.268634351836,232.82113196501896
4614.696672825433,232.78143249545298
4616.1247112990295,232.741733025887
4617.552749772627,232.70203355632097
4618.980788246225,232.66233408675495
4620.408826719821,232.62263461718896
4621.836865193418,232.58293514762298
4623.2649036670155,232.543235678057
4624.692942140613,232.50353620849097
4626.12098061421,232.46383673892498
4627.549019087806,232.424137269359
4628.977057561404,232.38443779979298
4630.405096035001,232.34473833022696
4631.833134508598,232.30503886066097
4633.261172982195,232.26533939109498
4634.689211455792,232.225639921529
4636.11724992939,232.18594045196298
4637.545288402986,232.146240982397
4638.973326876583,232.106541512831
4640.401365350181,232.06684204326498
4641.829403823778,232.02714257369897
4643.257442297375,231.98744310413298
4644.6854807709715,231.947743634567
4646.113519244569,231.908044165001
4647.541557718167,231.86834469543498
4648.969596191763,231.828645225869
4650.39763466536,231.7895024448345
4651.825673138957,231.75180222913153
4653.253711612555,231.71410201342857
4654.681750086152,231.67640179772562
4656.109788559748,231.63870158202266
4657.537827033346,231.60100136631968
4658.965865506943,231.5633011506167
4660.39390398054,231.52560093491374
4661.821942454137,231.48790071921078
4663.249980927734,231.45020050350783
4664.678019401332,231.41250028780485
4666.106057874928,231.3748000721019
4667.534096348525,231.33709985639894
4668.962134822123,231.29939964069595
4670.39017329572,231.261699424993
4671.818211769317,231.22399920929004
4673.246250242913,231.1862989935871
4674.674288716511,231.1485987778841
4676.102327190109,231.11089856218115
4677.530365663705,231.0731983464782
4678.958404137302,231.03549813077524
4680.386442610899,230.99779791507225
4681.814481084497,230.96009769936927
4683.242519558094,230.92239748366632
4684.67055803169,230.88469726796336
4686.098596505288,230.8469970522604
4687.526634978885,230.80929683655742
4688.954673452482,230.77159662085447
4690.382711926079,230.7338964051515
4691.810750399676,230.69619618944853
4693.238788873274,230.65849597374557
4694.66682734687,230.62079575804262
4696.094865820467,230.58309554233966
4697.522904294065,230.54539532663668
4698.950942767661,230.50769511093372
4700.378981241259,230.46878215525874
4701.807019714855,230.42651221644027
4703.235058188453,230.38424227762178
4704.66309666205,230.34197233880332
4706.091135135647,230.29970239998482
4707.519173609244,230.2574324611664
4708.947212082841,230.2151625223479
4710.375250556438,230.17289258352943
4711.803289030036,230.13062264471094
4713.231327503632,230.08835270589248
4714.65936597723,230.04608276707398
4716.087404450826,230.00381282825552
4717.515442924424,229.96154288943706
4718.943481398021,229.9192729506186
4720.371519871618,229.8770030118001
4721.799558345215,229.83473307298163
4723.227596818812,229.79246313416314
4724.655635292409,229.75019319534468
4726.0836737660065,229.70792325652621
4727.511712239603,229.66565331770775
4728.939750713201,229.62338337888926
4730.367789186797,229.5811134400708
4731.795827660395,229.5388435012523
4733.223866133992,229.49657356243384
4734.651904607589,229.45430362361535
4736.079943081186,229.4120336847969
4737.507981554783,229.36976374597842
4738.93602002838,229.32749380715995
4740.3640585019775,229.28522386834146
4741.792096975574,229.242953929523
4743.220135449172,229.2006839907045
4744.648173922768,229.15841405188607
4746.076212396366,229.11614411306758
4747.504250869963,229.0738741742491
4748.93228934356,229.03160423543062
4750.360327817157,228.98378524822795
4751.788366290754,228.91952351691606
4753.216404764351,228.8552617856042
4754.6444432379485,228.7910000542923
4756.072481711545,228.72673832298048
4757.500520185143,228.66247659166856
4758.928558658739,228.59821486035673
4760.356597132337,228.53395312904485
4761.7846356059335,228.469691397733
4763.212674079531,228.4054296664211
4764.640712553128,228.34116793510924
4766.068751026725,228.27690620379735
4767.496789500322,228.21264447248552
4768.9248279739195,228.14838274117363
4770.352866447516,228.08412100986178
4771.780904921114,228.0198592785499
4773.20894339471,227.95559754723803
4774.636981868308,227.89133581592614
4776.0650203419045,227.8270740846143
4777.493058815502,227.7628123533024
4778.921097289099,227.69855062199056
4780.349135762696,227.63428889067868
4781.777174236293,227.57002715936682
4783.2052127098905,227.50576542805493
4784.633251183487,227.44150369674307
4786.061289657085,227.37724196543118
4787.489328130681,227.31298023411935
4788.917366604279,227.24871850280746
4790.3454050778755,227.1844567714956
4791.773443551473,227.12019504018372
4793.20148202507,227.05593330887186
4794.629520498667,226.99167157755997
4796.057558972264,226.9274098462481
4797.4855974458615,226.86314811493622
4798.913635919458,226.7988863836244
4800.341674393056,226.66191634147026
4801.769712866652,226.29376802297705
4803.19775134025,225.92561970448358
4804.6257898138465,225.55747138599037
4806.053828287444,225.18932306749693
4807.481866761041,224.82117474900372
4808.909905234638,224.45302643051025
4810.337943708235,224.08487811201704
4811.765982181832,223.7167297935236
4813.194020655429,223.3485814750304
4814.622059129027,222.98043315653695
4816.050097602623,222.61228483804373
4817.478136076221,222.24413651955027
4818.9061745498175,221.87598820105705
4820.334213023415,221.50783988256362
4821.762251497012,221.1396915640704
4823.190289970609,220.77154324557694
4824.618328444206,220.40339492708372
4826.046366917803,220.03524660859028
4827.4744053914,219.66709829009707
4828.902443864998,219.29894997160363
4830.330482338594,218.9308016531104
4831.758520812192,218.56265333461695
4833.1865592857885,218.19450501612374
4834.614597759386,217.8263566976303
4836.042636232983,217.4582083791371
4837.47067470658,217.09006006064362
4838.898713180177,216.7219117421504
4840.326751653774,216.35376342365697
4841.754790127371,215.98561510516376
4843.182828600969,215.6174667866703
4844.610867074565,215.24931846817708
4846.038905548163,214.88117014968364
4847.466944021759,214.51302183119043
4848.894982495357,214.144873512697
4850.323020968954,213.91943585828747
4851.751059442551,214.18219493742944
4853.179097916148,214.44495401657122
4854.607136389745,214.70771309571316
4856.035174863342,214.97047217485493
4857.46321333694,215.2332312539969
4858.891251810536,215.49599033313868
4860.319290284134,215.75874941228062
4861.74732875773,216.02150849142242
4863.175367231328,216.28426757056437
4864.603405704925,216.54702664970614
4866.031444178522,216.80978572884808
4867.459482652119,217.07254480798989
4868.887521125716,217.33530388713183
4870.315559599313,217.5980629662736
4871.743598072911,217.86082204541555
4873.171636546507,218.12358112455735
4874.599675020105,218.3863402036993
4876.027713493701,218.64909928284106
4877.455751967299,218.911858361983
4878.883790440896,219.1746174411248
4880.311828914493,219.43737652026675
4881.73986738809,219.70013559940853
4883.167905861687,219.96289467855047
4884.595944335284,220.22565375769227
4886.023982808882,220.48841283683421
4887.452021282478,220.751171915976
4888.880059756076,221.01393099511793
4890.308098229672,221.27669007425973
4891.73613670327,221.53944915340168
4893.164175176867,221.80220823254345
4894.592213650464,222.0649673116854
4896.020252124061,222.3277263908272
4897.448290597658,222.59048546996914
4898.876329071255,222.8532445491109
4900.3043675448525,223.0637132840472
4901.732406018449,223.08113535342508
4903.160444492047,223.09855742280297
4904.588482965643,223.11597949218086
4906.016521439241,223.13340156155874
4907.444559912838,223.15082363093663
4908.872598386435,223.16824570031451
4910.300636860032,223.1856677696924
4911.728675333629,223.2030898390703
4913.156713807226,223.22051190844815
4914.5847522808235,223.23793397782603
4916.01279075442,223.25535604720392
4917.440829228018,223.2727781165818
4918.868867701614,223.2902001859597
4920.296906175212,223.30762225533758
4921.7249446488095,223.32504432471546
4923.152983122406,223.34246639409335
4924.581021596003,223.35988846347124
4926.0090600696,223.37731053284912
4927.437098543198,223.394732602227
4928.8651370167945,223.4121546716049
4930.293175490391,223.42957674098275
4931.721213963989,223.44699881036067
4933.149252437586,223.46442087973855
4934.577290911183,223.4818429491164
4936.0053293847795,223.4992650184943
4937.433367858377,223.51668708787219
4938.861406331975,223.53410915725007
4940.289444805571,223.55153122662796
4941.717483279168,223.56895329600584
4943.1455217527655,223.58637536538373
4944.573560226363,223.60379743476162
4946.00159869996,223.6212195041395
4947.429637173556,223.63864157351736
4948.857675647154,223.65606364289528
4950.285714120751,223.65268572428246
4951.713752594348,223.5661465927825
4953.141791067945,223.47960746128254
4954.569829541542,223.39306832978252
4955.99786801514,223.3065291982825
4957.4259064887365,223.21999006678254
4958.853944962333,223.1334509352826
4960.281983435931,223.0469118037826
4961.710021909528,222.96037267228257
4963.138060383125,222.8738335407826
4964.5660988567215,222.78729440928265
4965.994137330319,222.70075527778266
4967.422175803917,222.61421614628264
4968.850214277513,222.52767701478268
4970.27825275111,222.44113788328272
4971.7062912247075,222.3545987517827
4973.134329698305,222.2680596202827
4974.562368171902,222.18152048878275
4975.990406645498,222.0949813572828
4977.418445119096,222.00844222578277
4978.846483592693,221.92190309428275
4980.27452206629,221.83536396278282
4981.702560539887,221.74882483128286
4983.130599013484,221.66228569978284
4984.558637487082,221.57574656828282
4985.986675960678,221.48920743678286
4987.414714434275,221.40266830528293
4988.842752907873,221.3161291737829
4990.27079138147,221.2295900422829
4991.698829855067,221.14305091078293
4993.1268683286635,221.05651177928297
4994.554906802261,220.96997264778298
4995.982945275859,220.88343351628296
4997.410983749455,220.796894384783
4998.839022223052,220.71035525328304
5000.267060696649,220.62851639004407
5001.695099170247,220.56711073567936
5003.123137643844,220.50570508131472
5004.55117611744,220.44429942695007
5005.979214591038,220.38289377258536
5007.407253064635,220.32148811822066
5008.835291538232,220.260082463856
5010.263330011829,220.19867680949136
5011.691368485426,220.13727115512665
5013.119406959024,220.07586550076198
5014.54744543262,220.01445984639733
5015.975483906217,219.95305419203265
5017.403522379815,219.89164853766798
5018.831560853412,219.83024288330327
5020.259599327009,219.76883722893862
5021.687637800605,219.70743157457397
5023.115676274203,219.64602592020927
5024.543714747801,219.58462026584456
5025.971753221397,219.52321461147991
5027.399791694994,219.46180895711527
5028.827830168591,219.40040330275056
5030.255868642189,219.33899764838588
5031.683907115786,219.2775919940212
5033.111945589382,219.21618633965656
5034.53998406298,219.15478068529188
5035.968022536577,219.09337503092718
5037.396061010174,219.03196937656253
5038.824099483771,218.97056372219788
5040.252137957368,218.90915806783318
5041.680176430966,218.84775241346847
5043.108214904562,218.78634675910382
5044.536253378159,218.72494110473917
5045.964291851757,218.66353545037447
5047.392330325354,218.6021297960098
5048.820368798951,218.54072414164511
5050.248407272547,218.4826471447326
5051.676445746145,218.44037720591413
5053.1044842197425,218.39810726709564
5054.532522693339,218.35583732827718
5055.960561166936,218.3135673894587
5057.388599640533,218.27129745064022
5058.816638114131,218.22902751182173
5060.244676587728,218.18675757300326
5061.672715061324,218.1444876341848
5063.100753534922,218.10221769536633
5064.528792008518,218.05994775654787
5065.956830482115,218.0176778177294
5067.384868955713,217.97540787891091
5068.81290742931,217.93313794009242
5070.240945902907,217.89086800127396
5071.668984376503,217.8485980624555
5073.097022850101,217.806328123637
5074.5250613236985,217.7640581848185
5075.953099797295,217.72178824600007
5077.381138270892,217.6795183071816
5078.809176744489,217.63724836836312
5080.237215218087,217.59497842954462
5081.665253691684,217.55270849072616
5083.09329216528,217.5104385519077
5084.521330638878,217.4681686130892
5085.949369112475,217.42589867427074
5087.377407586072,217.38362873545228
5088.805446059669,217.3413587966338
5090.233484533266,217.29908885781532
5091.661523006864,217.25681891899683
5093.08956148046,217.21454898017836
5094.517599954057,217.1722790413599
5095.945638427655,217.1300091025414
5097.373676901252,217.08773916372292
5098.801715374849,217.04546922490448
5100.229753848445,217.00251002454067
5101.657792322043,216.9559559703014
5103.0858307956405,216.9094019160621
5104.513869269237,216.86284786182287
5105.941907742834,216.8162938075836
5107.369946216431,216.76973975334434
5108.797984690029,216.72318569910504
5110.2260231636255,216.6766316448658
5111.654061637222,216.63007759062654
5113.08210011082,216.58352353638728
5114.510138584417,216.53696948214798
5115.938177058014,216.49041542790874
5117.366215531611,216.44386137366948
5118.794254005208,216.3973073194302
5120.222292478806,216.35075326519092
5121.650330952402,216.30419921095168
5123.078369425999,216.2576451567124
5124.5064078995965,216.21109110247315
5125.934446373194,216.16453704823385
5127.362484846791,216.11798299399462
5128.790523320387,216.07142893975538
5130.218561793985,216.02487488551608
5131.6466002675825,215.97832083127682
5133.074638741179,215.93176677703755
5134.502677214776,215.88521272279831
5135.930715688373,215.83865866855902
5137.358754161971,215.79210461431975
5138.7867926355675,215.7455505600805
5140.214831109164,215.69899650584125
5141.642869582762,215.65244245160196
5143.070908056359,215.6058883973627
5144.498946529956,215.55933434312342
5145.9269850035525,215.5127802888842
5147.35502347715,215.4662262346449
5148.783061950748,215.41967218040563
5150.211100424344,215.37083824158344
5151.639138897941,215.30886137182935
5153.0671773715385,215.24688450207523
5154.495215845136,215.18490763232109
5155.923254318733,215.122930762567
5157.351292792329,215.0609538928129
5158.779331265927,214.99897702305876
5160.207369739524,214.93700015330464
5161.635408213121,214.87502328355055
5163.063446686718,214.81304641379646
5164.491485160315,214.7510695440423
5165.919523633913,214.6890926742882
5167.3475621075095,214.6271158045341
5168.775600581106,214.56513893477998
5170.203639054704,214.50316206502586
5171.631677528301,214.44118519527171
5173.059716001898,214.37920832551762
5174.4877544754945,214.31723145576353
5175.915792949092,214.2552545860094
5177.34383142269,214.19327771625527
5178.771869896286,214.13130084650118
5180.199908369883,214.06932397674709
5181.6279468434805,214.00734710699294
5183.055985317078,213.94537023723882
5184.484023790675,213.88339336748473
5185.912062264271,213.82141649773064
5187.340100737869,213.7594396279765
5188.768139211466,213.69746275822237
5190.196177685063,213.63548588846828
5191.62421615866,213.57350901871416
5193.052254632257,213.51153214896004
5194.480293105855,213.4495552792059
5195.908331579451,213.3875784094518
5197.336370053048,213.32560153969771
5198.764408526646,213.2636246699436
5200.192447000243,213.20792157239737
5201.62048547384,213.19249875688254
5203.0485239474365,213.1770759413677
5204.476562421034,213.16165312585284
5205.904600894632,213.14623031033798
5207.332639368228,213.13080749482313
5208.760677841825,213.1153846793083
5210.188716315422,213.09996186379345
5211.61675478902,213.0845390482786
5213.044793262617,213.06911623276375
5214.472831736213,213.0536934172489
5215.900870209811,213.03827060173404
5217.328908683408,213.0228477862192
5218.756947157005,213.00742497070434
5220.184985630602,212.9920021551895
5221.613024104199,212.97657933967466
5223.041062577797,212.9611565241598
5224.469101051393,212.94573370864495
5225.89713952499,212.9303108931301
5227.325177998588,212.91488807761525
5228.753216472185,212.8994652621004
5230.181254945782,212.88404244658554
5231.609293419378,212.86861963107071
5233.037331892976,212.85319681555586
5234.465370366574,212.837774000041
5235.89340884017,212.82235118452616
5237.321447313767,212.8069283690113
5238.749485787364,212.79150555349645
5240.177524260962,212.7760827379816
5241.605562734559,212.76065992246677
5243.033601208155,212.74523710695192
5244.461639681753,212.72981429143707
5245.88967815535,212.7143914759222
5247.317716628947,212.69896866040736
5248.745755102544,212.6835458448925
5250.173793576141,212.6689224798279
5251.601832049739,212.66006864129162
5253.029870523335,212.6512148027553
5254.457908996932,212.64236096421902
5255.88594747053,212.6335071256827
5257.313985944127,212.6246532871464
5258.742024417724,212.61579944861012
5260.17006289132,212.6069456100738
5261.598101364918,212.5980917715375
5263.0261398385155,212.5892379330012
5264.454178312112,212.5803840944649
5265.882216785709,212.5715302559286
5267.310255259306,212.5626764173923
5268.738293732904,212.553822578856
5270.166332206501,212.5449687403197
5271.594370680097,212.5361149017834
5273.022409153695,212.5272610632471
5274.450447627292,212.51840722471078
5275.878486100889,212.5095533861745
5277.306524574486,212.5006995476382
5278.734563048083,212.49184570910188
5280.162601521681,212.48299187056557
5281.590639995277,212.4741380320293
5283.018678468874,212.46528419349298
5284.4467169424715,212.4564303549567
5285.874755416069,212.44757651642038
5287.302793889666,212.43872267788407
5288.730832363262,212.4298688393478
5290.15887083686,212.42101500081148
5291.5869093104575,212.41216116227517
5293.014947784054,212.4033073237389
5294.442986257651,212.39445348520258
5295.871024731248,212.38559964666626
5297.299063204846,212.37674580812995
5298.7271016784425,212.36789196959367
5300.155140152039,212.35373233785762
5301.583178625637,212.29603958352428
5303.011217099234,212.23834682919096
5304.439255572831,212.18065407485764
5305.867294046428,212.12296132052433
5307.295332520025,212.065268566191
5308.723370993623,212.00757581185766
5310.151409467219,211.94988305752435
5311.579447940816,211.89219030319106
5313.0074864144135,211.8344975488577
5314.435524888011,211.77680479452437
5315.863563361608,211.71911204019105
5317.291601835204,211.66141928585776
5318.719640308802,211.60372653152442
